8,8.02234636871508,8.04494382022472,8.06779661016949,8.09090909090909,8.11428571428571,8.13793103448276,8.16184971098266,8.18604651162791,8.21052631578947,8.23529411764706,8.2603550295858,8.28571428571428,8.31137724550898,8.33734939759037,8.36363636363636,8.39024390243903,8.41717791411043,8.44444444444444,8.47204968944099,8.5,8.55555555555556,8.61643835616439,8.68345323741008,8.75757575757576,8.84000000000002,8.93220338983052,9.03603603603605,9.15384615384619,9.28865979381447,9.4444444444445,9.33980582524276,9.2586206896552,9.19379844961243,9.14084507042256,9.0967741935484,9.05952380952382,9.02762430939227,9,8.97584541062803,8.95454545454545,9,9.04424778761062,9.08733624454149,9.12931034482759,9.17021276595744,9.21008403361344,9.24896265560166,9.28688524590163,9.3238866396761,9.36,9.39357429718875,9.4274193548387,9.46153846153847,9.4959349593496,9.53061224489794,9.5655737704918,9.60082304526749,9.63636363636363,9.67219917012449,9.70833333333334,9.71546391752577,9.72244897959183,9.72929292929294,9.73599999999999,9.74257425742576,9.74901960784314,9.75533980582526,9.76153846153846,9.76761904761906,9.77358490566039,9.77943925233646,9.78518518518518,9.7908256880734,9.79636363636365,9.80180180180182,9.80714285714288,9.81238938053099,9.81754385964913,9.82260869565218,9.82758620689657
7.69444444444444,7.71508379888268,7.73595505617978,7.75706214689266,7.77840909090909,7.8,7.82183908045977,7.84393063583815,7.86627906976744,7.88888888888889,7.91176470588235,7.93491124260355,7.95833333333333,7.98203592814371,8.00602409638554,8.03030303030303,8.05487804878049,8.07975460122699,8.10493827160494,8.1304347826087,8.15625,8.19607843137255,8.23972602739726,8.28776978417267,8.3409090909091,8.40000000000001,8.46610169491527,8.54054054054055,8.62500000000002,8.72164948453612,8.83333333333337,8.80582524271848,8.7844827586207,8.76744186046513,8.75352112676057,8.74193548387098,8.73214285714286,8.72375690607736,8.71649484536083,8.71014492753624,8.70454545454545,8.75336322869956,8.80088495575221,8.8471615720524,8.89224137931035,8.93617021276596,8.97899159663865,9.02074688796681,9.06147540983606,9.10121457489879,9.14,9.1726907630522,9.20564516129032,9.23886639676114,9.27235772357724,9.30612244897959,9.34016393442623,9.37448559670781,9.40909090909091,9.44398340248962,9.47916666666667,9.48865979381443,9.49795918367347,9.5070707070707,9.51600000000001,9.52475247524752,9.53333333333333,9.54174757281555,9.55,9.55809523809525,9.56603773584908,9.57383177570097,9.58148148148148,9.58899082568809,9.59636363636365,9.60360360360362,9.61071428571429,9.61769911504426,9.62456140350878,9.6313043478261,9.63793103448279
7.38888888888889,7.40782122905028,7.42696629213483,7.44632768361582,7.46590909090909,7.48571428571429,7.50574712643678,7.52601156069364,7.54651162790698,7.5672514619883,7.58823529411765,7.6094674556213,7.63095238095238,7.65269461077844,7.67469879518072,7.6969696969697,7.71951219512195,7.74233128834356,7.76543209876543,7.7888198757764,7.8125,7.83660130718954,7.86301369863014,7.89208633093526,7.92424242424243,7.96000000000001,8.00000000000001,8.04504504504506,8.09615384615386,8.15463917525775,8.22222222222225,8.27184466019419,8.31034482758623,8.34108527131784,8.3661971830986,8.38709677419356,8.40476190476191,8.41988950276244,8.43298969072166,8.44444444444445,8.45454545454545,8.5067264573991,8.5575221238938,8.60698689956332,8.6551724137931,8.70212765957446,8.74789915966386,8.79253112033194,8.8360655737705,8.87854251012146,8.92,8.95180722891565,8.98387096774194,9.01619433198381,9.04878048780488,9.08163265306122,9.11475409836065,9.14814814814815,9.18181818181819,9.21576763485477,9.25,9.26185567010309,9.27346938775511,9.28484848484848,9.29600000000001,9.30693069306932,9.31764705882354,9.32815533980583,9.33846153846154,9.34857142857143,9.35849056603774,9.36822429906543,9.37777777777778,9.38715596330276,9.39636363636365,9.40540540540542,9.41428571428573,9.42300884955753,9.43157894736844,9.44000000000001,9.44827586206898
7.08333333333333,7.10055865921788,7.11797752808989,7.13559322033898,7.15340909090909,7.17142857142857,7.18965517241379,7.20809248554913,7.22674418604651,7.24561403508772,7.26470588235294,7.28402366863906,7.30357142857143,7.32335329341318,7.34337349397591,7.36363636363637,7.38414634146342,7.40490797546013,7.42592592592593,7.4472049689441,7.46875,7.47712418300654,7.48630136986302,7.49640287769784,7.50757575757576,7.52,7.53389830508475,7.54954954954956,7.5673076923077,7.58762886597939,7.61111111111112,7.73786407766991,7.83620689655174,7.91472868217055,7.97887323943663,8.03225806451614,8.07738095238096,8.11602209944752,8.14948453608248,8.17874396135266,8.20454545454546,8.26008968609866,8.3141592920354,8.36681222707424,8.41810344827586,8.46808510638298,8.51680672268908,8.56431535269709,8.61065573770492,8.65587044534413,8.70000000000001,8.73092369477911,8.76209677419356,8.79352226720648,8.82520325203252,8.85714285714286,8.88934426229508,8.92181069958848,8.95454545454545,8.98755186721992,9.02083333333334,9.03505154639176,9.04897959183674,9.06262626262627,9.07600000000001,9.0891089108911,9.10196078431373,9.11456310679613,9.12692307692308,9.13904761904763,9.15094339622642,9.16261682242991,9.17407407407408,9.18532110091743,9.19636363636364,9.20720720720722,9.21785714285716,9.22831858407081,9.23859649122808,9.24869565217392,9.25862068965519
6.83333333333333,6.84647302904564,6.85950413223141,6.8724279835391,6.88524590163934,6.89795918367347,6.91056910569106,6.92307692307692,6.93548387096774,6.94779116465864,6.96,6.97211155378486,6.98412698412699,6.99604743083004,7.01204819277109,7.03030303030303,7.04878048780488,7.06748466257669,7.08641975308642,7.1055900621118,7.125,7.11764705882353,7.10958904109589,7.10071942446043,7.09090909090909,7.08,7.06779661016949,7.05405405405405,7.03846153846154,7.02061855670103,7,7.20388349514563,7.36206896551725,7.48837209302326,7.59154929577466,7.67741935483872,7.75000000000001,7.8121546961326,7.8659793814433,7.91304347826087,7.95454545454546,8.01345291479821,8.07079646017699,8.12663755458515,8.18103448275862,8.23404255319149,8.28571428571429,8.33609958506224,8.38524590163934,8.4331983805668,8.48,8.51004016064257,8.54032258064516,8.57085020242915,8.60162601626016,8.63265306122449,8.66393442622951,8.69547325102881,8.72727272727273,8.75933609958506,8.79166666666668,8.80824742268041,8.82448979591837,8.84040404040404,8.85600000000001,8.87128712871288,8.88627450980393,8.90097087378641,8.91538461538462,8.92952380952381,8.9433962264151,8.9570093457944,8.97037037037038,8.98348623853212,8.99636363636364,9.00900900900902,9.02142857142859,9.03362831858408,9.04561403508774,9.05739130434785,9.06896551724139
6.60416666666667,6.61825726141079,6.63223140495868,6.64609053497943,6.65983606557377,6.6734693877551,6.6869918699187,6.7004048582996,6.71370967741936,6.72690763052209,6.74,6.75298804780877,6.76587301587302,6.77865612648222,6.79133858267717,6.80392156862745,6.81640625,6.82879377431907,6.84108527131783,6.85328185328185,6.86538461538462,6.85658914728682,6.84765625,6.83858267716536,6.82936507936508,6.82,6.81048387096774,6.80081300813008,6.79098360655738,6.78099173553719,6.77083333333333,6.86290322580645,6.94921875,7.06201550387597,7.20422535211268,7.3225806451613,7.42261904761905,7.50828729281769,7.58247422680413,7.64734299516909,7.70454545454546,7.76681614349776,7.82743362831859,7.88646288209607,7.94396551724138,8,8.0546218487395,8.10788381742739,8.15983606557377,8.21052631578948,8.26,8.28915662650602,8.31854838709677,8.34817813765183,8.37804878048781,8.40816326530612,8.43852459016394,8.46913580246914,8.5,8.53112033195021,8.5625,8.58144329896908,8.60000000000001,8.61818181818182,8.636,8.65346534653466,8.67058823529412,8.68737864077671,8.70384615384616,8.72,8.73584905660378,8.75140186915889,8.76666666666667,8.7816513761468,8.79636363636364,8.81081081081082,8.82500000000002,8.83893805309735,8.85263157894738,8.86608695652176,8.8793103448276
6.375,6.39004149377594,6.40495867768595,6.41975308641975,6.4344262295082,6.44897959183674,6.46341463414634,6.47773279352227,6.49193548387097,6.50602409638554,6.52,6.53386454183267,6.54761904761905,6.56126482213439,6.5748031496063,6.58823529411765,6.6015625,6.6147859922179,6.62790697674419,6.64092664092664,6.65384615384616,6.64341085271318,6.6328125,6.62204724409449,6.61111111111111,6.6,6.58870967741936,6.57723577235772,6.5655737704918,6.55371900826446,6.54166666666667,6.64112903225807,6.734375,6.8219696969697,6.90441176470588,6.98214285714286,7.0952380952381,7.20441988950277,7.29896907216496,7.3816425120773,7.45454545454546,7.52017937219732,7.58407079646018,7.64628820960699,7.70689655172414,7.76595744680852,7.82352941176471,7.87966804979254,7.9344262295082,7.98785425101215,8.04,8.06827309236948,8.09677419354839,8.1255060728745,8.15447154471545,8.18367346938776,8.21311475409836,8.24279835390947,8.27272727272728,8.30290456431536,8.33333333333334,8.35463917525774,8.37551020408164,8.3959595959596,8.416,8.43564356435644,8.45490196078432,8.47378640776699,8.4923076923077,8.5104761904762,8.52830188679246,8.54579439252337,8.56296296296297,8.57981651376148,8.59636363636365,8.61261261261262,8.62857142857144,8.64424778761063,8.65964912280702,8.67478260869566,8.68965517241381
6.14583333333334,6.16182572614108,6.17768595041323,6.19341563786009,6.20901639344263,6.22448979591837,6.23983739837399,6.25506072874494,6.27016129032258,6.285140562249,6.3,6.31474103585658,6.32936507936508,6.34387351778656,6.35826771653544,6.37254901960785,6.38671875,6.40077821011673,6.41472868217054,6.42857142857143,6.44230769230769,6.43023255813954,6.41796875,6.40551181102362,6.39285714285714,6.38,6.36693548387097,6.35365853658537,6.34016393442623,6.32644628099174,6.3125,6.41935483870968,6.51953125,6.61363636363637,6.70220588235294,6.78571428571429,6.86458333333334,6.93918918918919,7.01546391752578,7.11594202898551,7.20454545454546,7.27354260089687,7.34070796460178,7.40611353711791,7.4698275862069,7.53191489361703,7.59243697478992,7.65145228215768,7.70901639344263,7.76518218623482,7.82,7.84738955823294,7.875,7.90283400809717,7.93089430894309,7.95918367346939,7.98770491803279,8.0164609053498,8.04545454545455,8.0746887966805,8.10416666666667,8.12783505154639,8.15102040816327,8.17373737373738,8.19600000000001,8.21782178217822,8.23921568627452,8.26019417475729,8.28076923076924,8.30095238095238,8.32075471698114,8.34018691588786,8.35925925925926,8.37798165137616,8.39636363636365,8.41441441441442,8.43214285714286,8.4495575221239,8.46666666666668,8.48347826086957,8.50000000000001
5.95238095238095,5.96172248803828,5.97115384615385,5.98067632850242,5.99029126213592,6,6.01626016260163,6.03238866396761,6.0483870967742,6.06425702811245,6.08,6.09561752988048,6.11111111111111,6.12648221343874,6.14173228346457,6.15686274509804,6.171875,6.18677042801557,6.2015503875969,6.21621621621622,6.23076923076923,6.21705426356589,6.203125,6.18897637795276,6.17460317460318,6.16,6.14516129032258,6.13008130081301,6.11475409836066,6.09917355371901,6.08333333333333,6.19758064516129,6.3046875,6.40530303030303,6.5,6.58928571428572,6.67361111111112,6.75337837837838,6.82894736842106,6.90064102564103,6.96875000000001,7.02690582959642,7.09734513274337,7.16593886462883,7.23275862068966,7.29787234042554,7.36134453781513,7.42323651452283,7.48360655737705,7.54251012145749,7.6,7.62650602409639,7.65322580645162,7.68016194331984,7.70731707317074,7.73469387755102,7.76229508196722,7.79012345679013,7.81818181818182,7.84647302904565,7.87500000000001,7.90103092783506,7.9265306122449,7.95151515151516,7.976,8.00000000000001,8.02352941176471,8.04660194174758,8.06923076923077,8.09142857142858,8.11320754716982,8.13457943925234,8.15555555555556,8.17614678899083,8.19636363636365,8.21621621621622,8.23571428571429,8.25486725663718,8.27368421052632,8.29217391304349,8.31034482758621
5.82142857142857,5.83014354066986,5.83894230769231,5.84782608695652,5.85679611650486,5.86585365853659,5.875,5.88423645320197,5.89356435643565,5.90298507462687,5.9125,5.92211055276382,5.93181818181818,5.94162436548223,5.9515306122449,5.96153846153846,5.97164948453608,5.98186528497409,5.9921875,6.00386100386101,6.01923076923077,6.00387596899225,5.99189189189189,5.98082191780822,5.96944444444445,5.95774647887324,5.94571428571429,5.93333333333334,5.92058823529412,5.90746268656717,5.8939393939394,5.98245614035088,6.08984375,6.1969696969697,6.29779411764706,6.39285714285715,6.48263888888889,6.56756756756757,6.64802631578948,6.72435897435898,6.79687500000001,6.84876543209877,6.89939024390245,6.9487951807229,6.99702380952381,7.06382978723405,7.13025210084034,7.19502074688797,7.25819672131148,7.31983805668017,7.38,7.40562248995984,7.43145161290323,7.45748987854252,7.48373983739838,7.51020408163266,7.53688524590164,7.56378600823046,7.5909090909091,7.61825726141079,7.64583333333334,7.67422680412372,7.70204081632654,7.72929292929294,7.75600000000001,7.78217821782179,7.80784313725491,7.83300970873787,7.85769230769231,7.88190476190477,7.9056603773585,7.92897196261683,7.95185185185186,7.97431192660551,7.99636363636364,8.01801801801803,8.03928571428572,8.06017699115045,8.08070175438597,8.1008695652174,8.12068965517242
